State,Date,Hourly Demand Met (in MW)
Delhi - 2017,03-Jan 10pm,2272.73
Delhi - 2017,03-Jan 11pm,1936.51
Delhi - 2017,04-Jan 12am,1613.11
Delhi - 2017,04-Jan 1am,1506.26
Delhi - 2017,04-Jan 2am,1443.01
Delhi - 2017,04-Jan 3am,1411.22
Delhi - 2017,04-Jan 4am,1474.33
Delhi - 2017,04-Jan 5am,1696.20
Delhi - 2017,04-Jan 6am,2220.58
Delhi - 2017,04-Jan 7am,2897.38
Delhi - 2017,04-Jan 8am,3352.86
Delhi - 2017,04-Jan 9am,3477.30
Delhi - 2017,04-Jan 10am,3548.45
Delhi - 2017,04-Jan 11am,3552.15
Delhi - 2017,04-Jan 12pm,3303.89
Delhi - 2017,04-Jan 1pm,2924.41
Delhi - 2017,04-Jan 2pm,2822.87
Delhi - 2017,04-Jan 3pm,2755.30
Delhi - 2017,04-Jan 4pm,2740.40
Delhi - 2017,04-Jan 5pm,2917.47
Delhi - 2017,04-Jan 6pm,3185.00
Delhi - 2017,04-Jan 7pm,3075.79
Delhi - 2017,04-Jan 8pm,2911.49
Delhi - 2017,04-Jan 9pm,2622.50
Delhi - 2017,04-Jan 10pm,2349.56
Delhi - 2017,04-Jan 11pm,1992.67
Delhi - 2017,05-Jan 12am,1685.42
Delhi - 2017,05-Jan 1am,1532.91
Delhi - 2017,05-Jan 2am,1464.64
Delhi - 2017,05-Jan 3am,1431.77
Delhi - 2017,05-Jan 4am,1487.88
Delhi - 2017,05-Jan 5am,1710.39
Delhi - 2017,05-Jan 6am,2220.29
Delhi - 2017,05-Jan 7am,2844.63
Delhi - 2017,05-Jan 8am,3256.44
Delhi - 2017,05-Jan 9am,3389.38
Delhi - 2017,05-Jan 10am,3526.93
Delhi - 2017,05-Jan 11am,3408.42
Delhi - 2017,05-Jan 12pm,3155.84
Delhi - 2017,05-Jan 1pm,2768.62
Delhi - 2017,05-Jan 2pm,2703.09
Delhi - 2017,05-Jan 3pm,2681.79
Delhi - 2017,05-Jan 4pm,2674.33
Delhi - 2017,05-Jan 5pm,2845.20
Delhi - 2017,05-Jan 6pm,3082.48
Delhi - 2017,05-Jan 7pm,3026.23
Delhi - 2017,05-Jan 8pm,2812.79
Delhi - 2017,05-Jan 9pm,2534.66
Delhi - 2017,05-Jan 10pm,2297.11
Delhi - 2017,05-Jan 11pm,1961.00
Delhi - 2017,06-Jan 12am,1684.79
Delhi - 2017,06-Jan 1am,1534.91
Delhi - 2017,06-Jan 2am,1466.10
Delhi - 2017,06-Jan 3am,1445.14
Delhi - 2017,06-Jan 4am,1510.66
Delhi - 2017,06-Jan 5am,1748.34
Delhi - 2017,06-Jan 6am,2307.54
Delhi - 2017,06-Jan 7am,2947.82
Delhi - 2017,06-Jan 8am,3368.40
Delhi - 2017,06-Jan 9am,3488.60
Delhi - 2017,06-Jan 10am,3681.48
Delhi - 2017,06-Jan 11am,3638.84
Delhi - 2017,06-Jan 12pm,3371.41
Delhi - 2017,06-Jan 1pm,2988.16
Delhi - 2017,06-Jan 2pm,2890.57
Delhi - 2017,06-Jan 3pm,2812.79
Delhi - 2017,06-Jan 4pm,2828.60
Delhi - 2017,06-Jan 5pm,3013.45
Delhi - 2017,06-Jan 6pm,3232.67
Delhi - 2017,06-Jan 7pm,3137.99
Delhi - 2017,06-Jan 8pm,2927.16
Delhi - 2017,06-Jan 9pm,2613.35
Delhi - 2017,06-Jan 10pm,2286.67
Delhi - 2017,06-Jan 11pm,1919.76
Delhi - 2017,07-Jan 12am,1665.24
Delhi - 2017,07-Jan 1am,1539.65
Delhi - 2017,07-Jan 2am,1466.65
Delhi - 2017,07-Jan 3am,1429.45
Delhi - 2017,07-Jan 4am,1375.07
Delhi - 2017,07-Jan 5am,1481.86
Delhi - 2017,07-Jan 6am,1876.94
Delhi - 2017,07-Jan 7am,2347.85
Delhi - 2017,07-Jan 8am,2893.53
Delhi - 2017,07-Jan 9am,3173.69
Delhi - 2017,07-Jan 10am,3377.86
Delhi - 2017,07-Jan 11am,3369.29
Delhi - 2017,07-Jan 12pm,3228.58
Delhi - 2017,07-Jan 1pm,2907.24
Delhi - 2017,07-Jan 2pm,2816.47
Delhi - 2017,07-Jan 3pm,2748.56
Delhi - 2017,07-Jan 4pm,2715.81
Delhi - 2017,07-Jan 5pm,2831.22
Delhi - 2017,07-Jan 6pm,3092.02
Delhi - 2017,07-Jan 7pm,3007.75
Delhi - 2017,07-Jan 8pm,2839.96
Delhi - 2017,07-Jan 9pm,2591.63
Delhi - 2017,07-Jan 10pm,2339.66
Delhi - 2017,07-Jan 11pm,1990.90
Delhi - 2017,08-Jan 12am,1695.28
Delhi - 2017,08-Jan 1am,1502.94
Delhi - 2017,08-Jan 2am,1427.26
Delhi - 2017,08-Jan 3am,1397.43
Delhi - 2017,08-Jan 4am,1431.67
Delhi - 2017,08-Jan 5am,1635.84
Delhi - 2017,08-Jan 6am,1934.79
Delhi - 2017,08-Jan 7am,2509.30
Delhi - 2017,08-Jan 8am,3009.31
Delhi - 2017,08-Jan 9am,3272.37
Delhi - 2017,08-Jan 10am,3588.27
Delhi - 2017,08-Jan 11am,3535.93
Delhi - 2017,08-Jan 12pm,3365.68
Delhi - 2017,08-Jan 1pm,2941.12
Delhi - 2017,08-Jan 2pm,2791.06
Delhi - 2017,08-Jan 3pm,2631.85
Delhi - 2017,08-Jan 4pm,2537.05
Delhi - 2017,08-Jan 5pm,2674.00
Delhi - 2017,08-Jan 6pm,2903.92
Delhi - 2017,08-Jan 7pm,2881.11
Delhi - 2017,08-Jan 8pm,2753.17
Delhi - 2017,08-Jan 9pm,2532.17
Delhi - 2017,08-Jan 10pm,2242.20
Delhi - 2017,08-Jan 11pm,1919.18
Delhi - 2017,09-Jan 12am,1652.96
Delhi - 2017,09-Jan 1am,1492.27
Delhi - 2017,09-Jan 2am,1424.44
Delhi - 2017,09-Jan 3am,1391.57
Delhi - 2017,09-Jan 4am,1458.74
Delhi - 2017,09-Jan 5am,1707.20
Delhi - 2017,09-Jan 6am,2310.02
Delhi - 2017,09-Jan 7am,3001.72
Delhi - 2017,09-Jan 8am,3327.39
Delhi - 2017,09-Jan 9am,3509.21
Delhi - 2017,09-Jan 10am,3765.77
Delhi - 2017,09-Jan 11am,3603.76
Delhi - 2017,09-Jan 12pm,3350.61
Delhi - 2017,09-Jan 1pm,2969.48
Delhi - 2017,09-Jan 2pm,2891.67
Delhi - 2017,09-Jan 3pm,2812.36
Delhi - 2017,09-Jan 4pm,2829.01
Delhi - 2017,09-Jan 5pm,2969.62
Delhi - 2017,09-Jan 6pm,3199.79
Delhi - 2017,09-Jan 7pm,3180.44
Delhi - 2017,09-Jan 8pm,2973.90
Delhi - 2017,09-Jan 9pm,2727.71
Delhi - 2017,09-Jan 10pm,2415.78
Delhi - 2017,09-Jan 11pm,2020.52
Delhi - 2017,10-Jan 12am,1728.56
Delhi - 2017,10-Jan 1am,1566.22
Delhi - 2017,10-Jan 2am,1488.36
Delhi - 2017,10-Jan 3am,1460.13
Delhi - 2017,10-Jan 4am,1518.30
Delhi - 2017,10-Jan 5am,1780.11
Delhi - 2017,10-Jan 6am,2363.48
Delhi - 2017,10-Jan 7am,3050.62
Delhi - 2017,10-Jan 8am,3493.82
Delhi - 2017,10-Jan 9am,3704.55
Delhi - 2017,10-Jan 10am,3828.20
Delhi - 2017,10-Jan 11am,3646.55
Delhi - 2017,10-Jan 12pm,3391.65
Delhi - 2017,10-Jan 1pm,2988.12
Delhi - 2017,10-Jan 2pm,2922.29
Delhi - 2017,10-Jan 3pm,2852.26
Delhi - 2017,10-Jan 4pm,2840.60
Delhi - 2017,10-Jan 5pm,3021.11
Delhi - 2017,10-Jan 6pm,3312.72
Delhi - 2017,10-Jan 7pm,3252.29
Delhi - 2017,10-Jan 8pm,3088.62
Delhi - 2017,10-Jan 9pm,2811.03
Delhi - 2017,10-Jan 10pm,2489.94
Delhi - 2017,10-Jan 11pm,2079.16
Delhi - 2017,11-Jan 12am,1727.31
Delhi - 2017,11-Jan 1am,1561.28
Delhi - 2017,11-Jan 2am,1480.18
Delhi - 2017,11-Jan 3am,1453.82
Delhi - 2017,11-Jan 4am,1508.99
Delhi - 2017,11-Jan 5am,1791.61
Delhi - 2017,11-Jan 6am,2471.06
Delhi - 2017,11-Jan 7am,3197.25
Delhi - 2017,11-Jan 8am,3572.08
Delhi - 2017,11-Jan 9am,3804.00
Delhi - 2017,11-Jan 10am,3907.16
Delhi - 2017,11-Jan 11am,3731.10
Delhi - 2017,11-Jan 12pm,3533.02
Delhi - 2017,11-Jan 1pm,3126.07
Delhi - 2017,11-Jan 2pm,3079.84
Delhi - 2017,11-Jan 3pm,3031.83
Delhi - 2017,11-Jan 4pm,2994.03
Delhi - 2017,11-Jan 5pm,3128.46
Delhi - 2017,11-Jan 6pm,3398.59
Delhi - 2017,11-Jan 7pm,3342.98
Delhi - 2017,11-Jan 8pm,3183.90
Delhi - 2017,11-Jan 9pm,2882.19
Delhi - 2017,11-Jan 10pm,2594.88
Delhi - 2017,11-Jan 11pm,2148.12
Delhi - 2017,12-Jan 12am,1833.95
Delhi - 2017,12-Jan 1am,1644.94
Delhi - 2017,12-Jan 2am,1557.54
Delhi - 2017,12-Jan 3am,1521.15
Delhi - 2017,12-Jan 4am,1575.51
Delhi - 2017,12-Jan 5am,1836.28
Delhi - 2017,12-Jan 6am,2525.53
Delhi - 2017,12-Jan 7am,3164.81
Delhi - 2017,12-Jan 8am,3530.44
Delhi - 2017,12-Jan 9am,3724.88
Delhi - 2017,12-Jan 10am,3935.10
Delhi - 2017,12-Jan 11am,3754.33
Delhi - 2017,12-Jan 12pm,3519.99
Delhi - 2017,12-Jan 1pm,3143.79
Delhi - 2017,12-Jan 2pm,3032.51
Delhi - 2017,12-Jan 3pm,3062.36
Delhi - 2017,12-Jan 4pm,3025.61
Delhi - 2017,12-Jan 5pm,3183.34
Delhi - 2017,12-Jan 6pm,3485.13
Delhi - 2017,12-Jan 7pm,3423.11
Delhi - 2017,12-Jan 8pm,3207.62
Delhi - 2017,12-Jan 9pm,2926.50
Delhi - 2017,12-Jan 10pm,2681.70
Delhi - 2017,12-Jan 11pm,2248.81
Delhi - 2017,13-Jan 12am,1833.95
Delhi - 2017,13-Jan 1am,1644.94
Delhi - 2017,13-Jan 2am,1557.54
Delhi - 2017,13-Jan 3am,1521.15
Delhi - 2017,13-Jan 4am,1575.51
Delhi - 2017,13-Jan 5am,1836.28
Delhi - 2017,13-Jan 6am,2525.53
Delhi - 2017,13-Jan 7am,3164.81
Delhi - 2017,13-Jan 8am,3530.44
Delhi - 2017,13-Jan 9am,3724.88
Delhi - 2017,13-Jan 10am,3935.10
Delhi - 2017,13-Jan 11am,3952.32
Delhi - 2017,13-Jan 12pm,3787.49
Delhi - 2017,13-Jan 1pm,3323.96
Delhi - 2017,13-Jan 2pm,3161.66
Delhi - 2017,13-Jan 3pm,3062.60
Delhi - 2017,13-Jan 4pm,3022.40
Delhi - 2017,13-Jan 5pm,3189.90
Delhi - 2017,13-Jan 6pm,3482.74
Delhi - 2017,13-Jan 7pm,3433.98
Delhi - 2017,13-Jan 8pm,3173.55
Delhi - 2017,13-Jan 9pm,2900.86
Delhi - 2017,13-Jan 10pm,2629.69
Delhi - 2017,13-Jan 11pm,2245.14
Delhi - 2017,14-Jan 12am,1917.28
Delhi - 2017,14-Jan 1am,1691.80
Delhi - 2017,14-Jan 2am,1598.21
Delhi - 2017,14-Jan 3am,1549.09
Delhi - 2017,14-Jan 4am,1596.92
Delhi - 2017,14-Jan 5am,1841.62
Delhi - 2017,14-Jan 6am,2405.15
Delhi - 2017,14-Jan 7am,3059.14
Delhi - 2017,14-Jan 8am,3574.55
Delhi - 2017,14-Jan 9am,3756.68
Delhi - 2017,14-Jan 10am,3883.21
Delhi - 2017,14-Jan 11am,3883.83
Delhi - 2017,14-Jan 12pm,3480.43
Delhi - 2017,14-Jan 1pm,3052.53
Delhi - 2017,14-Jan 2pm,2940.39
Delhi - 2017,14-Jan 3pm,2874.05
Delhi - 2017,14-Jan 4pm,2834.17
Delhi - 2017,14-Jan 5pm,2985.65
Delhi - 2017,14-Jan 6pm,3243.56
Delhi - 2017,14-Jan 7pm,3226.94
Delhi - 2017,14-Jan 8pm,3061.17
Delhi - 2017,14-Jan 9pm,2808.26
Delhi - 2017,14-Jan 10pm,2496.82
Delhi - 2017,14-Jan 11pm,2123.32
Delhi - 2017,15-Jan 12am,1803.72
Delhi - 2017,15-Jan 1am,1608.97
Delhi - 2017,15-Jan 2am,1506.57
Delhi - 2017,15-Jan 3am,1464.29
Delhi - 2017,15-Jan 4am,1489.80
Delhi - 2017,15-Jan 5am,1663.52
Delhi - 2017,15-Jan 6am,2062.36
Delhi - 2017,15-Jan 7am,2626.38
Delhi - 2017,15-Jan 8am,3201.82
Delhi - 2017,15-Jan 9am,3520.69
Delhi - 2017,15-Jan 10am,3741.81
Delhi - 2017,15-Jan 11am,3678.59
Delhi - 2017,15-Jan 12pm,3407.96
Delhi - 2017,15-Jan 1pm,2982.95
Delhi - 2017,15-Jan 2pm,2788.26
Delhi - 2017,15-Jan 3pm,2678.10
Delhi - 2017,15-Jan 4pm,2638.90
Delhi - 2017,15-Jan 5pm,2759.98
Delhi - 2017,15-Jan 6pm,3070.08
Delhi - 2017,15-Jan 7pm,3072.53
Delhi - 2017,15-Jan 8pm,2924.98
Delhi - 2017,15-Jan 9pm,2713.42
Delhi - 2017,15-Jan 10pm,2454.50
Delhi - 2017,15-Jan 11pm,2062.01
Delhi - 2017,16-Jan 12am,1737.49
Delhi - 2017,16-Jan 1am,1561.28
Delhi - 2017,16-Jan 2am,1472.87
Delhi - 2017,16-Jan 3am,1446.94
Delhi - 2017,16-Jan 4am,1503.03
Delhi - 2017,16-Jan 5am,1825.39
Delhi - 2017,16-Jan 6am,2599.34
Delhi - 2017,16-Jan 7am,3187.21
Delhi - 2017,16-Jan 8am,3445.80
Delhi - 2017,16-Jan 9am,3661.21
Delhi - 2017,16-Jan 10am,3751.28
Delhi - 2017,16-Jan 11am,3631.88
Delhi - 2017,16-Jan 12pm,3330.34
Delhi - 2017,16-Jan 1pm,3011.31
Delhi - 2017,16-Jan 2pm,2910.19
Delhi - 2017,16-Jan 3pm,2946.65
Delhi - 2017,16-Jan 4pm,2957.08
Delhi - 2017,16-Jan 5pm,3121.65
Delhi - 2017,16-Jan 6pm,3391.10
Delhi - 2017,16-Jan 7pm,3412.35
Delhi - 2017,16-Jan 8pm,3264.28
Delhi - 2017,16-Jan 9pm,2989.06
Delhi - 2017,16-Jan 10pm,2649.65
Delhi - 2017,16-Jan 11pm,2281.54
Delhi - 2017,17-Jan 12am,1908.68
Delhi - 2017,17-Jan 1am,1719.11
Delhi - 2017,17-Jan 2am,1631.32
Delhi - 2017,17-Jan 3am,1590.89
Delhi - 2017,17-Jan 4am,1655.08
Delhi - 2017,17-Jan 5am,1994.67
Delhi - 2017,17-Jan 6am,2806.49
Delhi - 2017,17-Jan 7am,3407.37
Delhi - 2017,17-Jan 8am,3767.27
Delhi - 2017,17-Jan 9am,3938.83
Delhi - 2017,17-Jan 10am,4058.84
Delhi - 2017,17-Jan 11am,3935.42
Delhi - 2017,17-Jan 12pm,3654.88
Delhi - 2017,17-Jan 1pm,3257.79
Delhi - 2017,17-Jan 2pm,3186.35
Delhi - 2017,17-Jan 3pm,3161.63
Delhi - 2017,17-Jan 4pm,3143.52
Delhi - 2017,17-Jan 5pm,3277.22
Delhi - 2017,17-Jan 6pm,3584.61
Delhi - 2017,17-Jan 7pm,3550.82
Delhi - 2017,17-Jan 8pm,3361.47
Delhi - 2017,17-Jan 9pm,3097.86
Delhi - 2017,17-Jan 10pm,2741.93
Delhi - 2017,17-Jan 11pm,2289.25
Delhi - 2017,18-Jan 12am,1931.99
Delhi - 2017,18-Jan 1am,1738.28
Delhi - 2017,18-Jan 2am,1657.45
Delhi - 2017,18-Jan 3am,1616.17
Delhi - 2017,18-Jan 4am,1685.10
Delhi - 2017,18-Jan 5am,2021.64
Delhi - 2017,18-Jan 6am,2860.72
Delhi - 2017,18-Jan 7am,3579.11
Delhi - 2017,18-Jan 8am,3841.68
Delhi - 2017,18-Jan 9am,3975.86
Delhi - 2017,18-Jan 10am,4086.79
Delhi - 2017,18-Jan 11am,3941.43
Delhi - 2017,18-Jan 12pm,3663.17
Delhi - 2017,18-Jan 1pm,3302.89
Delhi - 2017,18-Jan 2pm,3171.06
Delhi - 2017,18-Jan 3pm,3122.53
Delhi - 2017,18-Jan 4pm,3083.79
Delhi - 2017,18-Jan 5pm,3229.84
Delhi - 2017,18-Jan 6pm,3524.11
Delhi - 2017,18-Jan 7pm,3529.88
Delhi - 2017,18-Jan 8pm,3334.58
Delhi - 2017,18-Jan 9pm,3091.35
Delhi - 2017,18-Jan 10pm,2737.92
Delhi - 2017,18-Jan 11pm,2320.22
Delhi - 2017,19-Jan 12am,1965.67
Delhi - 2017,19-Jan 1am,1763.17
Delhi - 2017,19-Jan 2am,1678.62
Delhi - 2017,19-Jan 3am,1649.02
Delhi - 2017,19-Jan 4am,1703.11
Delhi - 2017,19-Jan 5am,2008.13
Delhi - 2017,19-Jan 6am,2815.68
Delhi - 2017,19-Jan 7am,3530.27
Delhi - 2017,19-Jan 8am,3761.89
Delhi - 2017,19-Jan 9am,3894.91
Delhi - 2017,19-Jan 10am,4024.27
Delhi - 2017,19-Jan 11am,3866.69
Delhi - 2017,19-Jan 12pm,3574.20
Delhi - 2017,19-Jan 1pm,3196.25
Delhi - 2017,19-Jan 2pm,3126.07
Delhi - 2017,19-Jan 3pm,3091.38
Delhi - 2017,19-Jan 4pm,3061.89
Delhi - 2017,19-Jan 5pm,3208.90
Delhi - 2017,19-Jan 6pm,3501.47
Delhi - 2017,19-Jan 7pm,3510.35
Delhi - 2017,19-Jan 8pm,3334.20
Delhi - 2017,19-Jan 9pm,3072.43
Delhi - 2017,19-Jan 10pm,2763.90
Delhi - 2017,19-Jan 11pm,2309.34
Delhi - 2017,20-Jan 12am,1955.31
Delhi - 2017,20-Jan 1am,1774.48
Delhi - 2017,20-Jan 2am,1696.50
Delhi - 2017,20-Jan 3am,1663.72
Delhi - 2017,20-Jan 4am,1719.34
Delhi - 2017,20-Jan 5am,2046.40
Delhi - 2017,20-Jan 6am,2939.20
Delhi - 2017,20-Jan 7am,3602.51
Delhi - 2017,20-Jan 8am,3838.16
Delhi - 2017,20-Jan 9am,3994.58
Delhi - 2017,20-Jan 10am,4192.90
Delhi - 2017,20-Jan 11am,4007.05
Delhi - 2017,20-Jan 12pm,3742.21
Delhi - 2017,20-Jan 1pm,3290.93
Delhi - 2017,20-Jan 2pm,3184.44
Delhi - 2017,20-Jan 3pm,3143.27
Delhi - 2017,20-Jan 4pm,3100.24
Delhi - 2017,20-Jan 5pm,3254.05
Delhi - 2017,20-Jan 6pm,3556.42
Delhi - 2017,20-Jan 7pm,3542.83
Delhi - 2017,20-Jan 8pm,3345.83
Delhi - 2017,20-Jan 9pm,3052.91
Delhi - 2017,20-Jan 10pm,2754.63
Delhi - 2017,20-Jan 11pm,2336.82
Delhi - 2017,21-Jan 12am,1980.79
Delhi - 2017,21-Jan 1am,1754.70
Delhi - 2017,21-Jan 2am,1654.93
Delhi - 2017,21-Jan 3am,1617.05
Delhi - 2017,21-Jan 4am,1660.30
Delhi - 2017,21-Jan 5am,1958.52
Delhi - 2017,21-Jan 6am,2659.50
Delhi - 2017,21-Jan 7am,3340.28
Delhi - 2017,21-Jan 8am,3669.00
Delhi - 2017,21-Jan 9am,3842.15
Delhi - 2017,21-Jan 10am,3955.44
Delhi - 2017,21-Jan 11am,3751.62
Delhi - 2017,21-Jan 12pm,3474.12
Delhi - 2017,21-Jan 1pm,3165.69
Delhi - 2017,21-Jan 2pm,3031.20
Delhi - 2017,21-Jan 3pm,2976.23
Delhi - 2017,21-Jan 4pm,2944.52
Delhi - 2017,21-Jan 5pm,3117.93
Delhi - 2017,21-Jan 6pm,3387.63
Delhi - 2017,21-Jan 7pm,3391.26
Delhi - 2017,21-Jan 8pm,3175.69
Delhi - 2017,21-Jan 9pm,2917.16
Delhi - 2017,21-Jan 10pm,2638.37
Delhi - 2017,21-Jan 11pm,2226.63
Delhi - 2017,22-Jan 12am,1872.65
Delhi - 2017,22-Jan 1am,1674.79
Delhi - 2017,22-Jan 2am,1573.93
Delhi - 2017,22-Jan 3am,1528.59
Delhi - 2017,22-Jan 4am,1555.13
Delhi - 2017,22-Jan 5am,1742.00
Delhi - 2017,22-Jan 6am,2195.30
Delhi - 2017,22-Jan 7am,2815.45
Delhi - 2017,22-Jan 8am,3393.55
Delhi - 2017,22-Jan 9am,3711.01
Delhi - 2017,22-Jan 10am,3972.53
Delhi - 2017,22-Jan 11am,3946.25
Delhi - 2017,22-Jan 12pm,3696.77
Delhi - 2017,22-Jan 1pm,3252.20
Delhi - 2017,22-Jan 2pm,2994.99
Delhi - 2017,22-Jan 3pm,2801.72
Delhi - 2017,22-Jan 4pm,2715.06
Delhi - 2017,22-Jan 5pm,2840.14
Delhi - 2017,22-Jan 6pm,3179.15
Delhi - 2017,22-Jan 7pm,3201.49
Delhi - 2017,22-Jan 8pm,3004.51
Delhi - 2017,22-Jan 9pm,2786.17
Delhi - 2017,22-Jan 10pm,2477.06
Delhi - 2017,22-Jan 11pm,2091.55
Delhi - 2017,23-Jan 12am,1781.31
Delhi - 2017,23-Jan 1am,1625.44
Delhi - 2017,23-Jan 2am,1560.50
Delhi - 2017,23-Jan 3am,1523.45
Delhi - 2017,23-Jan 4am,1599.49
Delhi - 2017,23-Jan 5am,1940.49
Delhi - 2017,23-Jan 6am,2780.19
Delhi - 2017,23-Jan 7am,3441.79
Delhi - 2017,23-Jan 8am,3665.86
Delhi - 2017,23-Jan 9am,3795.35
Delhi - 2017,23-Jan 10am,3852.01
Delhi - 2017,23-Jan 11am,3647.28
Delhi - 2017,23-Jan 12pm,3397.00
Delhi - 2017,23-Jan 1pm,3032.73
Delhi - 2017,23-Jan 2pm,2985.37
Delhi - 2017,23-Jan 3pm,2949.79
Delhi - 2017,23-Jan 4pm,2913.79
Delhi - 2017,23-Jan 5pm,3063.17
Delhi - 2017,23-Jan 6pm,3348.73
Delhi - 2017,23-Jan 7pm,3319.37
Delhi - 2017,23-Jan 8pm,3118.51
Delhi - 2017,23-Jan 9pm,2839.53
Delhi - 2017,23-Jan 10pm,2558.75
Delhi - 2017,23-Jan 11pm,2159.97
Delhi - 2017,24-Jan 12am,1820.44
Delhi - 2017,24-Jan 1am,1655.13
Delhi - 2017,24-Jan 2am,1569.93
Delhi - 2017,24-Jan 3am,1527.81
Delhi - 2017,24-Jan 4am,1611.78
Delhi - 2017,24-Jan 5am,1968.39
Delhi - 2017,24-Jan 6am,2846.58
Delhi - 2017,24-Jan 7am,3495.10
Delhi - 2017,24-Jan 8am,3668.86
Delhi - 2017,24-Jan 9am,3747.11
Delhi - 2017,24-Jan 10am,3796.04
Delhi - 2017,24-Jan 11am,3577.98
Delhi - 2017,24-Jan 12pm,3332.51
Delhi - 2017,24-Jan 1pm,2946.40
Delhi - 2017,24-Jan 2pm,2921.59
Delhi - 2017,24-Jan 3pm,2895.25
Delhi - 2017,24-Jan 4pm,2863.97
Delhi - 2017,24-Jan 5pm,3064.33
Delhi - 2017,24-Jan 6pm,3355.23
Delhi - 2017,24-Jan 7pm,3321.62
Delhi - 2017,24-Jan 8pm,3059.83
Delhi - 2017,24-Jan 9pm,2806.32
Delhi - 2017,24-Jan 10pm,2530.85
Delhi - 2017,24-Jan 11pm,2129.54
Delhi - 2017,25-Jan 12am,1820.44
Delhi - 2017,25-Jan 1am,1655.13
Delhi - 2017,25-Jan 2am,1569.93
Delhi - 2017,25-Jan 3am,1527.81
Delhi - 2017,25-Jan 4am,1611.78
Delhi - 2017,25-Jan 5am,1968.39
Delhi - 2017,25-Jan 6am,2846.58
Delhi - 2017,25-Jan 7am,3495.10
Delhi - 2017,25-Jan 8am,3668.86
Delhi - 2017,25-Jan 9am,3737.77
Delhi - 2017,25-Jan 10am,3826.24
Delhi - 2017,25-Jan 11am,3661.03
Delhi - 2017,25-Jan 12pm,3399.65
Delhi - 2017,25-Jan 1pm,3025.43
Delhi - 2017,25-Jan 2pm,2988.73
Delhi - 2017,25-Jan 3pm,2972.78
Delhi - 2017,25-Jan 4pm,2916.82
Delhi - 2017,25-Jan 5pm,3015.79
